participant,emotion,filename,full_path,relative_path,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,zcr,rms,spec_centroid,f0_mean,jitter,shimmer
Participant 3,4. Angry,3.4.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\4. Angry\3.4.mp3,Participant 3\4. Angry\3.4.mp3,-345.77520751953125,60.88629913330078,-4.3443121910095215,25.574689865112305,-5.599493980407715,-6.144560813903809,5.568312168121338,-15.189664840698242,-0.09222050756216049,-6.493127346038818,-1.8452794551849365,1.600471019744873,-9.749103546142578,0.3500838577747345,0.38763266801834106,0.43728241324424744,0.4207162857055664,0.44984155893325806,0.4107585549354553,0.4641566872596741,0.4352993965148926,0.346117228269577,0.2969968914985657,0.2650996744632721,0.3109890818595886,0.07056689863445378,0.0679698958992958,2047.1564742561277,289.41717297929563,0.018358356363680894,0.0804257836623986
Participant 3,4. Angry,4.4.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\4. Angry\4.4.mp3,Participant 3\4. Angry\4.4.mp3,-427.0936584472656,59.371707916259766,-11.14526653289795,18.704057693481445,9.700458526611328,7.79827356338501,8.193734169006348,5.766861438751221,3.6624770164489746,9.658636093139648,-0.35030749440193176,0.7596253156661987,-4.762435436248779,0.37664929032325745,0.39722660183906555,0.4494948387145996,0.5043624043464661,0.5314551591873169,0.5412965416908264,0.4906214475631714,0.5643416047096252,0.5318920016288757,0.4599049687385559,0.39140501618385315,0.37687575817108154,0.04857387204142012,0.04379286617040634,1552.9094476906353,302.446276121721,0.013269179638583088,0.07340373527055986
Participant 3,4. Angry,5.4.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\4. Angry\5.4.mp3,Participant 3\4. Angry\5.4.mp3,-339.4166259765625,54.45470428466797,-17.7545108795166,9.846650123596191,-6.214988708496094,-7.90777587890625,2.366980791091919,-4.075988292694092,-2.264254570007324,-4.587793827056885,0.788510799407959,-8.096439361572266,-6.651185035705566,0.37702590227127075,0.4315796196460724,0.36941903829574585,0.3618782162666321,0.369366854429245,0.38233041763305664,0.39123666286468506,0.40776926279067993,0.43567708134651184,0.42760467529296875,0.4190232753753662,0.3760445713996887,0.07987706801470588,0.07396004348993301,2160.3859636457414,279.89769016212404,0.016649606618194892,0.08260444991883113
Participant 3,4. Angry,6.4.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\4. Angry\6.4.mp3,Participant 3\4. Angry\6.4.mp3,-411.3163146972656,59.35128402709961,-11.851156234741211,26.25434112548828,-0.9986100196838379,-6.02352237701416,6.273255348205566,0.9551666378974915,3.0441415309906006,-6.002673149108887,4.371312618255615,-0.7940550446510315,-5.750769138336182,0.3557913303375244,0.4171083867549896,0.44395002722740173,0.43957632780075073,0.47196146845817566,0.5054481625556946,0.5617315769195557,0.4945046901702881,0.43268558382987976,0.38411518931388855,0.35522669553756714,0.3679724633693695,0.05138938210227273,0.05568046495318413,1830.904671444467,284.75510399841914,0.022182203891579412,0.10017198314965114
Participant 3,4. Angry,7.4.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\4. Angry\7.4.mp3,Participant 3\4. Angry\7.4.mp3,-363.2215881347656,59.68148422241211,-10.025494575500488,22.810611724853516,-10.503933906555176,-10.54455280303955,0.018704960122704506,-4.0682196617126465,0.41552019119262695,-9.626964569091797,2.4749624729156494,1.3423337936401367,-5.861603260040283,0.38173210620880127,0.3600132167339325,0.43118229508399963,0.439279168844223,0.43960580229759216,0.5021144151687622,0.45272937417030334,0.44352611899375916,0.4121946096420288,0.34772780537605286,0.3417435884475708,0.357517808675766,0.05890018857758621,0.06394221633672714,1841.0073670882193,309.19767335629507,0.015381315064345098,0.07771548035857886
Participant 3,4. Angry,8.4.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\4. Angry\8.4.mp3,Participant 3\4. Angry\8.4.mp3,-350.1650695800781,49.732112884521484,-18.02499008178711,16.44321632385254,-12.69731330871582,1.3307701349258423,5.393165111541748,5.5438361167907715,-9.350075721740723,-0.4481680989265442,-6.665038108825684,-5.5657243728637695,-3.2867579460144043,0.4887200593948364,0.4721209406852722,0.3955024182796478,0.3829020857810974,0.4504556357860565,0.5018712878227234,0.4622092843055725,0.5282291173934937,0.471267431974411,0.39861539006233215,0.35949763655662537,0.40744680166244507,0.1077668076261468,0.06265232712030411,2334.7600660454386,316.6590717132228,0.015715528073059253,0.06538351318110415
Participant 3,4. Angry,9.4.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\4. Angry\9.4.mp3,Participant 3\4. Angry\9.4.mp3,-364.7738037109375,67.27845764160156,-11.800946235656738,12.068297386169434,-20.059673309326172,-5.0326619148254395,11.42575454711914,-10.097376823425293,-5.979384422302246,-0.2817716598510742,-7.386340141296387,-3.6090362071990967,-4.8389201164245605,0.3622667193412781,0.36444225907325745,0.37216949462890625,0.3387187123298645,0.3818288743495941,0.4144844710826874,0.5002077221870422,0.5205509066581726,0.40841731429100037,0.382271945476532,0.32834893465042114,0.34103184938430786,0.05557560575181159,0.06366081535816193,1757.8496571222747,303.80481305407125,0.016781990555299588,0.08760481017904265
Participant 3,5. Fear,1.5.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\5. Fear\1.5.mp3,Participant 3\5. Fear\1.5.mp3,-393.6746826171875,64.8255386352539,19.763126373291016,27.880859375,11.700152397155762,7.086245536804199,8.015968322753906,-2.0581467151641846,-1.556413173675537,-8.610746383666992,-0.006790693383663893,4.410467624664307,-11.600176811218262,0.4604248106479645,0.4730568826198578,0.512834370136261,0.3895236551761627,0.2693958282470703,0.2700079679489136,0.21815994381904602,0.21177168190479279,0.23219026625156403,0.2903968095779419,0.37129223346710205,0.4184131622314453,0.10900027252906977,0.04565686360001564,2082.3985730456325,288.5209387846863,0.016856068996528455,0.07160052708424708
Participant 3,5. Fear,10.5.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\5. Fear\10.5.mp3,Participant 3\5. Fear\10.5.mp3,-400.7164306640625,77.72876739501953,15.46375846862793,19.29134750366211,1.868944525718689,1.7524887323379517,4.183084011077881,-8.768868446350098,1.6595227718353271,-2.905625104904175,-3.5209391117095947,-2.24889874458313,-10.936563491821289,0.4861506223678589,0.45107197761535645,0.4546870291233063,0.4111359715461731,0.27009719610214233,0.19189684092998505,0.20110838115215302,0.23656848073005676,0.2654957175254822,0.3158961534500122,0.3570871353149414,0.3946651816368103,0.07405695266272189,0.04543216526508331,1777.1232718692052,272.193248795387,0.014258096010928024,0.0763311636810634
Participant 3,5. Fear,11.5.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\5. Fear\11.5.mp3,Participant 3\5. Fear\11.5.mp3,-397.4313659667969,65.14813232421875,0.8131794929504395,17.2138671875,2.274543285369873,-3.8372883796691895,13.2276029586792,-1.7770071029663086,-5.1777119636535645,-4.2234015464782715,-4.886382102966309,-4.810348033905029,-10.8467378616333,0.2820321023464203,0.34409141540527344,0.5080800652503967,0.5773865580558777,0.47159168124198914,0.42122340202331543,0.30447864532470703,0.28173115849494934,0.24302040040493011,0.22087164223194122,0.22681142389774323,0.2658340632915497,0.057692583869485295,0.04826682060956955,1931.7477361774456,304.4868926278744,0.011449245614792708,0.06676661764533794
Participant 3,5. Fear,12.5.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\5. Fear\12.5.mp3,Participant 3\5. Fear\12.5.mp3,-427.4279479980469,58.92428207397461,7.400980472564697,34.958534240722656,6.726321220397949,8.098400115966797,12.015646934509277,-3.077597141265869,-4.662253379821777,1.3972207307815552,-2.497870445251465,0.8203809261322021,-2.853745698928833,0.44147637486457825,0.4608214497566223,0.44719916582107544,0.4552869498729706,0.5045547485351562,0.47214075922966003,0.3720981478691101,0.37047049403190613,0.3383665680885315,0.31410151720046997,0.3138958811759949,0.37189656496047974,0.07367755157019705,0.039313457906246185,1938.3111042945748,283.8651045063134,0.012008604265529556,0.04224804417782866
Participant 3,5. Fear,13.5.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\5. Fear\13.5.mp3,Participant 3\5. Fear\13.5.mp3,-443.13336181640625,64.13851165771484,15.622764587402344,28.787616729736328,8.132543563842773,1.3893077373504639,10.306900024414062,-2.85603928565979,4.588255405426025,-7.298582077026367,-3.09635591506958,2.0431108474731445,-10.067830085754395,0.40968164801597595,0.46563100814819336,0.5030947327613831,0.4559008479118347,0.4615582227706909,0.35956400632858276,0.31285881996154785,0.3026713728904724,0.2999381721019745,0.30740150809288025,0.35580962896347046,0.41515645384788513,0.07959196671195652,0.03440219908952713,1918.4309725549829,283.9865215958049,0.014331637397288204,0.06255661235875913
Participant 3,5. Fear,14.5.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\5. Fear\14.5.mp3,Participant 3\5. Fear\14.5.mp3,-433.87255859375,67.99188232421875,20.333208084106445,29.99942970275879,1.1911457777023315,2.7952466011047363,5.51995325088501,0.047427352517843246,-3.270699977874756,-10.467958450317383,-0.2811124324798584,-1.5315842628479004,-6.450521945953369,0.42759960889816284,0.4298218786716461,0.4873572289943695,0.45163336396217346,0.4348454177379608,0.457841694355011,0.3908802568912506,0.34126776456832886,0.29887446761131287,0.2750948667526245,0.2990686595439911,0.38958555459976196,0.08310751390706807,0.032009124755859375,1992.8387255967548,291.9967580205036,0.01835280618323092,0.06907805851852813
Participant 3,5. Fear,2.5.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\5. Fear\2.5.mp3,Participant 3\5. Fear\2.5.mp3,-431.52374267578125,63.4980354309082,22.90265655517578,35.548095703125,6.282559871673584,-2.375926971435547,9.09012222290039,-4.43894100189209,-5.344801425933838,-7.83832311630249,4.499128818511963,1.9086315631866455,-8.77718734741211,0.42592188715934753,0.36409878730773926,0.4480833113193512,0.46270298957824707,0.4532294273376465,0.3386840522289276,0.2885805666446686,0.25580039620399475,0.2333107441663742,0.247854545712471,0.32754719257354736,0.42047759890556335,0.048125,0.04204368591308594,1803.2973144900193,282.4894688884659,0.014101093813170897,0.0473459749788058
Participant 3,5. Fear,3.5.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\5. Fear\3.5.mp3,Participant 3\5. Fear\3.5.mp3,-418.1422424316406,60.85735321044922,12.621373176574707,32.88801956176758,3.749480962753296,4.66351842880249,11.272573471069336,-3.782872200012207,-5.197883129119873,-9.4373779296875,0.7805200815200806,4.577634334564209,-11.812249183654785,0.42917686700820923,0.4592096209526062,0.46933993697166443,0.49355295300483704,0.39889296889305115,0.3560211956501007,0.3402721583843231,0.3464243412017822,0.3097080886363983,0.28798171877861023,0.2977331578731537,0.3832225501537323,0.07710282881181318,0.03714703395962715,2068.7891235136194,269.70912299537224,0.014152301671198969,0.056757572512143736
Participant 3,5. Fear,4.5.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\5. Fear\4.5.mp3,Participant 3\5. Fear\4.5.mp3,-378.1965026855469,88.90937805175781,-12.779023170471191,22.012094497680664,1.4317234754562378,0.8653808832168579,12.272363662719727,-7.274852752685547,-0.7790954113006592,0.2838086187839508,-8.13393497467041,-5.726245880126953,-12.904473304748535,0.41838958859443665,0.4555186629295349,0.46542683243751526,0.34821805357933044,0.2781536281108856,0.24434037506580353,0.24345560371875763,0.29854506254196167,0.33038654923439026,0.32789790630340576,0.3300318717956543,0.3443242013454437,0.05452583931587838,0.05008109658956528,1585.0980616330671,269.01556149958225,0.01045720195424527,0.052015892034460345
Participant 3,5. Fear,5.5.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\5. Fear\5.5.mp3,Participant 3\5. Fear\5.5.mp3,-415.3872985839844,60.77185821533203,10.319733619689941,23.403484344482422,5.243197441101074,1.5008379220962524,9.416624069213867,-0.917397677898407,1.470130443572998,-0.030216194689273834,-4.3071088790893555,0.09890604764223099,-7.686196804046631,0.49568450450897217,0.470426470041275,0.39056381583213806,0.3508618474006653,0.32572177052497864,0.29315173625946045,0.31419700384140015,0.3461754620075226,0.3785463273525238,0.42377811670303345,0.4446113705635071,0.45225614309310913,0.06345922707100592,0.03551606088876724,1941.513518752424,256.317207121157,0.016507693928524844,0.0740851430754831
Participant 3,5. Fear,6.5.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\5. Fear\6.5.mp3,Participant 3\5. Fear\6.5.mp3,-463.66015625,69.56415557861328,15.725180625915527,30.1058349609375,11.900232315063477,3.1965620517730713,8.644881248474121,-5.743340015411377,-1.1106102466583252,-6.441818714141846,3.3753252029418945,0.6370980739593506,-9.633001327514648,0.5085079669952393,0.5194904804229736,0.43027639389038086,0.363810271024704,0.34953781962394714,0.3538862466812134,0.3805098831653595,0.409596711397171,0.3964760899543762,0.36937257647514343,0.3601817190647125,0.38405293226242065,0.05000721324573864,0.035002466291189194,1707.4431656086626,257.59055511806844,0.01325169995481033,0.04628661809059356
Participant 3,5. Fear,8.5.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\5. Fear\8.5.mp3,Participant 3\5. Fear\8.5.mp3,-433.9372253417969,50.36321258544922,14.316827774047852,19.841703414916992,4.760682106018066,8.911561965942383,8.619452476501465,-0.8806530237197876,5.0409770011901855,-4.668709754943848,3.7742977142333984,-0.4160187542438507,-4.358806610107422,0.5184859037399292,0.5862845182418823,0.6209648847579956,0.4942871630191803,0.4646882116794586,0.4062015116214752,0.3926207721233368,0.3917754888534546,0.38949620723724365,0.3708007335662842,0.3707474172115326,0.4431474208831787,0.10341971261160714,0.02500614896416664,2288.8653795914947,277.88402067355906,0.0160440713111141,0.062182353752388383
Participant 3,5. Fear,9.5.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 3\5. Fear\9.5.mp3,Participant 3\5. Fear\9.5.mp3,-397.4801330566406,76.55025482177734,2.76171875,23.107276916503906,-0.15532204508781433,4.164947032928467,7.942403793334961,-2.631720542907715,-4.503215789794922,-1.218666434288025,-2.245940923690796,-6.714128494262695,-6.322582244873047,0.398782879114151,0.43386518955230713,0.4605053663253784,0.4739616811275482,0.4146774113178253,0.3619387149810791,0.31993409991264343,0.3219553232192993,0.3110369145870209,0.3190816342830658,0.3507489264011383,0.3721572160720825,0.07564290364583333,0.03867067024111748,2054.013490594731,283.8742309465129,0.01682372397316691,0.07788110975063924
Participant 4,1. Neutral,1.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 4\1. Neutral\1.1.mp3,Participant 4\1. Neutral\1.1.mp3,-386.48455810546875,110.11198425292969,-5.442171573638916,20.019941329956055,14.852601051330566,-6.036284923553467,-2.0216293334960938,-8.03943920135498,11.47262191772461,-10.187600135803223,2.8518826961517334,3.4826087951660156,-5.0159759521484375,0.40643420815467834,0.321507066488266,0.2908403277397156,0.2578426003456116,0.2567366659641266,0.3166455030441284,0.43965479731559753,0.4637877941131592,0.45484140515327454,0.4118076264858246,0.42521029710769653,0.4661724269390106,0.07323121488764045,0.025780506432056427,1749.625082879849,203.96985976220338,0.023121793649214465,0.09776939486062941
Participant 4,1. Neutral,10.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 4\1. Neutral\10.1.mp3,Participant 4\1. Neutral\10.1.mp3,-403.4093322753906,125.21903228759766,-10.952847480773926,19.623756408691406,12.944239616394043,2.6633124351501465,1.4322072267532349,-6.79646635055542,22.834579467773438,-8.650457382202148,7.6023664474487305,-4.285593509674072,-10.342025756835938,0.39863383769989014,0.2718640863895416,0.24783822894096375,0.24465154111385345,0.28597941994667053,0.321338415145874,0.2663479447364807,0.31093907356262207,0.36623653769493103,0.5614187717437744,0.5368308424949646,0.4820820987224579,0.05101716116573034,0.020611265674233437,1464.0302064377518,194.5709313053165,0.027474881155435147,0.12250187736370796
Participant 4,1. Neutral,11.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 4\1. Neutral\11.1.mp3,Participant 4\1. Neutral\11.1.mp3,-407.0551452636719,124.59915924072266,-9.766552925109863,22.758394241333008,7.032979488372803,-2.912590503692627,10.549883842468262,-10.786473274230957,16.40633773803711,-11.104899406433105,3.9105782508850098,0.4047439992427826,-8.954855918884277,0.35295191407203674,0.2638787627220154,0.26370862126350403,0.2887175381183624,0.2770189344882965,0.28359001874923706,0.3317597806453705,0.48231709003448486,0.49409615993499756,0.4329541027545929,0.5108834505081177,0.4870389401912689,0.04485212053571429,0.022275341674685478,1476.943986639459,222.45795943451466,0.032441010123356304,0.10821554916637949
Participant 4,1. Neutral,12.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 4\1. Neutral\12.1.mp3,Participant 4\1. Neutral\12.1.mp3,-381.268310546875,96.27176666259766,-2.7233638763427734,28.732419967651367,6.183474540710449,-0.3275755047798157,7.8653130531311035,-12.511929512023926,13.865017890930176,-10.637587547302246,3.972273111343384,-0.6869131922721863,-7.525654315948486,0.3224567770957947,0.23934729397296906,0.24622413516044617,0.21501722931861877,0.19921164214611053,0.2421170324087143,0.3155275881290436,0.4292084276676178,0.46388640999794006,0.3994905650615692,0.4133220911026001,0.4589668810367584,0.07184845266990292,0.0252164825797081,1939.404706807613,218.47394887748328,0.018164399369068294,0.08359557167846383
Participant 4,1. Neutral,13.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 4\1. Neutral\13.1.mp3,Participant 4\1. Neutral\13.1.mp3,-378.7458801269531,99.92163848876953,-2.985485315322876,29.322105407714844,8.59001636505127,-4.845146656036377,1.5795742273330688,-9.70729923248291,14.02235221862793,-11.449295043945312,4.138319969177246,0.3294042646884918,-7.954787731170654,0.36998775601387024,0.32229098677635193,0.26169633865356445,0.25424447655677795,0.2540738880634308,0.2203972041606903,0.21502523124217987,0.30730369687080383,0.44340965151786804,0.5098981857299805,0.5373650789260864,0.48389723896980286,0.08286089601769911,0.02200927957892418,1962.8762344231627,195.56992127019294,0.02421114853494124,0.0925532340616002
Participant 4,1. Neutral,14.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 4\1. Neutral\14.1.mp3,Participant 4\1. Neutral\14.1.mp3,-391.34613037109375,114.09217834472656,-10.982769966125488,32.03837585449219,9.12370491027832,-9.851716041564941,5.640648365020752,-11.13018798828125,9.674308776855469,-14.841991424560547,6.022334575653076,1.7654284238815308,-6.93312931060791,0.4292294979095459,0.28514960408210754,0.2538224458694458,0.23862050473690033,0.2008856236934662,0.21912792325019836,0.23432965576648712,0.33350497484207153,0.3965495228767395,0.39046624302864075,0.5291833281517029,0.5894107222557068,0.05076171875,0.022047093138098717,1620.5982066489776,224.0225359047891,0.02338716604576547,0.09966277776074615
Participant 4,1. Neutral,15.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 4\1. Neutral\15.1.mp3,Participant 4\1. Neutral\15.1.mp3,-371.94488525390625,113.95659637451172,-10.854764938354492,11.907276153564453,5.028841018676758,-3.234600305557251,0.19579534232616425,-1.2328943014144897,6.025173187255859,-18.23106575012207,7.731871604919434,0.3809879720211029,-0.016669830307364464,0.3507276177406311,0.28840917348861694,0.3252682387828827,0.36707496643066406,0.24437245726585388,0.1407037228345871,0.1400032639503479,0.17403002083301544,0.29111427068710327,0.3864707350730896,0.43507540225982666,0.4789102375507355,0.08731644241898148,0.020205404609441757,1953.5612560749266,240.06061089430233,0.027793899590372345,0.11505811541672903
Participant 4,1. Neutral,2.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 4\1. Neutral\2.1.mp3,Participant 4\1. Neutral\2.1.mp3,-348.99761962890625,97.28408813476562,-15.237330436706543,36.97065734863281,8.232007026672363,-4.597935199737549,-2.0315029621124268,-9.667372703552246,10.201658248901367,-14.844429016113281,7.7356038093566895,-1.9167301654815674,-6.00904655456543,0.3317447006702423,0.28864678740501404,0.2526780962944031,0.2563241124153137,0.27170559763908386,0.30177396535873413,0.33012163639068604,0.42329320311546326,0.44457241892814636,0.4889102876186371,0.5342082977294922,0.4561811089515686,0.06552734375,0.025146299973130226,1974.7787506076334,217.0289772836641,0.024749288785477292,0.09380715931574163
Participant 4,1. Neutral,3.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 4\1. Neutral\3.1.mp3,Participant 4\1. Neutral\3.1.mp3,-397.4230651855469,101.3145751953125,-3.7340164184570312,30.157516479492188,9.709571838378906,-4.397830009460449,1.7595983743667603,-10.376656532287598,14.683328628540039,-19.59255599975586,5.367321491241455,3.429372787475586,-8.476785659790039,0.2717621326446533,0.195211723446846,0.19459214806556702,0.1857023984193802,0.14699354767799377,0.19863945245742798,0.3956814110279083,0.45043784379959106,0.3850995898246765,0.30072522163391113,0.3915528953075409,0.35683804750442505,0.06801576967592593,0.018713800236582756,1950.221677662588,213.92114152953354,0.02219127992885613,0.09576633629590557
Participant 4,1. Neutral,4.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 4\1. Neutral\4.1.mp3,Participant 4\1. Neutral\4.1.mp3,-396.1300048828125,121.10037231445312,-23.034603118896484,16.72816276550293,13.543790817260742,0.4147704541683197,6.860790252685547,-14.87790298461914,21.336559295654297,-7.172335624694824,2.0524392127990723,-4.926812648773193,-9.481231689453125,0.3787989914417267,0.2747102677822113,0.20319335162639618,0.22035574913024902,0.2525912821292877,0.31372714042663574,0.3111332356929779,0.3651025593280792,0.4290294945240021,0.5105562806129456,0.5856742262840271,0.5292803645133972,0.058311855670103094,0.0184463057667017,1628.3844692358887,220.27739191701846,0.01736374694794646,0.07587747311794578
Participant 4,1. Neutral,5.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 4\1. Neutral\5.1.mp3,Participant 4\1. Neutral\5.1.mp3,-349.0094299316406,87.9226303100586,-11.989507675170898,21.919740676879883,13.559436798095703,-3.2596144676208496,-3.700222969055176,-9.825539588928223,16.718679428100586,-8.70242977142334,3.2362139225006104,1.9534188508987427,-10.930685043334961,0.24101406335830688,0.25487199425697327,0.20146356523036957,0.19198651611804962,0.1950111836194992,0.22955891489982605,0.20917464792728424,0.3422641158103943,0.6008703708648682,0.43965232372283936,0.31885015964508057,0.2677597105503082,0.10051448170731707,0.024931149557232857,2280.0306987627546,211.49589201778002,0.023728577245070024,0.12022915158351807
Participant 4,1. Neutral,6.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 4\1. Neutral\6.1.mp3,Participant 4\1. Neutral\6.1.mp3,-385.51141357421875,104.71417236328125,-24.372751235961914,38.0854377746582,9.586212158203125,-13.172186851501465,1.437544584274292,-0.5919036865234375,15.063374519348145,-12.809041023254395,5.345327854156494,-0.07280344516038895,-6.134883403778076,0.44985923171043396,0.45399001240730286,0.40515947341918945,0.3314089775085449,0.2552635371685028,0.30629900097846985,0.28617358207702637,0.32404565811157227,0.3975401520729065,0.4673171937465668,0.4957767724990845,0.43485140800476074,0.07595044513081395,0.02009211666882038,1832.3899023367176,213.67993276819044,0.023250564970448955,0.11859465342150119
Participant 4,1. Neutral,7.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 4\1. Neutral\7.1.mp3,Participant 4\1. Neutral\7.1.mp3,-385.0700378417969,109.86243438720703,-12.401082038879395,30.705596923828125,10.144536972045898,-3.3526105880737305,3.8834469318389893,-9.980767250061035,18.05244255065918,-13.138096809387207,5.162217140197754,-4.97735071182251,-9.878252029418945,0.2865406572818756,0.22491751611232758,0.1861354112625122,0.1971251666545868,0.2282034009695053,0.2346869558095932,0.20228934288024902,0.2756958603858948,0.4282020330429077,0.5123867392539978,0.564705491065979,0.5080738067626953,0.049060639880952384,0.022364115342497826,1662.4161832005557,221.51671207637548,0.023911347948687753,0.10188050605173134
Participant 4,1. Neutral,8.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 4\1. Neutral\8.1.mp3,Participant 4\1. Neutral\8.1.mp3,-393.3268737792969,90.74040985107422,1.2645460367202759,19.509723663330078,9.573622703552246,3.4366605281829834,-0.0771641880273819,-7.714987277984619,13.63982105255127,-8.32728099822998,1.871087908744812,-4.836205959320068,-3.088925838470459,0.5248426795005798,0.40980371832847595,0.3080501854419708,0.28153660893440247,0.2691986560821533,0.26443323493003845,0.26839444041252136,0.2920728623867035,0.4101390242576599,0.48382657766342163,0.5629689693450928,0.5901893973350525,0.10645604395604395,0.016054723411798477,2371.30885286791,220.09167459664138,0.02698219002194181,0.09201894678687854
Participant 4,1. Neutral,9.1.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 4\1. Neutral\9.1.mp3,Participant 4\1. Neutral\9.1.mp3,-387.35943603515625,119.90660095214844,-11.652924537658691,19.304197311401367,9.040826797485352,-0.4033481776714325,-0.3050268292427063,-10.695186614990234,20.098291397094727,-12.920859336853027,1.9291672706604004,-5.204556465148926,-9.478269577026367,0.4371473789215088,0.36787182092666626,0.2416866570711136,0.24093040823936462,0.21407732367515564,0.18398308753967285,0.18790145218372345,0.24778711795806885,0.4003860652446747,0.4748186767101288,0.4208540916442871,0.4432520568370819,0.053829452366504854,0.022232303395867348,1635.2603400448102,205.33219169938124,0.023257654212185005,0.11287298301125546
Participant 4,2. Happy,1.2.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 4\2. Happy\1.2.mp3,Participant 4\2. Happy\1.2.mp3,-339.479736328125,104.81127166748047,-32.55095291137695,24.308998107910156,3.642666816711426,-23.70768165588379,-12.820829391479492,-12.419731140136719,9.734655380249023,-14.338618278503418,-4.812748432159424,1.8010011911392212,-10.797255516052246,0.6043293476104736,0.4208489656448364,0.3576347827911377,0.2861832082271576,0.22100229561328888,0.27140071988105774,0.3387115001678467,0.34803155064582825,0.3246132433414459,0.3393152356147766,0.3831733763217926,0.4991666376590729,0.09889990651709402,0.042911097407341,1825.2902571416503,249.52661194716907,0.018130925880397216,0.10308196906829327
Participant 4,2. Happy,10.2.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 4\2. Happy\10.2.mp3,Participant 4\2. Happy\10.2.mp3,-342.3454895019531,103.39384460449219,-42.94434356689453,25.256940841674805,5.131875991821289,-19.68990707397461,-12.70073127746582,-13.854269027709961,18.939029693603516,-10.184090614318848,-3.7148921489715576,-4.2407941818237305,-10.262675285339355,0.5511960983276367,0.5530348420143127,0.3744816482067108,0.2530166804790497,0.1943223774433136,0.21658001840114594,0.2427164763212204,0.3185332715511322,0.3440949618816376,0.3798277974128723,0.510574221611023,0.4891141653060913,0.0866450940148305,0.04680131748318672,1681.7793557084142,256.20220195404613,0.011861800521450647,0.09191125522649385
Participant 4,2. Happy,11.2.mp3,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 4\2. Happy\11.2.mp3,Participant 4\2. Happy\11.2.mp3,-333.0025329589844,100.0638427734375,-40.823577880859375,32.61075973510742,-3.8016088008880615,-23.534883499145508,-6.851805686950684,-13.422588348388672,12.679713249206543,-15.728075981140137,-0.7135995030403137,-2.677783489227295,-11.225432395935059,0.39744076132774353,0.4461306929588318,0.48351922631263733,0.38485535979270935,0.26412540674209595,0.26412731409072876,0.27425795793533325,0.28028005361557007,0.32376545667648315,0.32969754934310913,0.39396363496780396,0.37394487857818604,0.08577008928571428,0.04746128246188164,1779.5377162827826,263.6105111922499,0.013384300430184725,0.08750713754470392
